BTI9ctAAsL3,"Hari kartini.
.
.
.
.
.
.
#harikartini#21april#surabaya#indonesia#teman#semua#kita#7h#smpn#30#instagram#instapost#instalike#delsoon"
uimpQskVMY,"With my sista"
ukhaSrkVOm,"Gila enak banget"
up6QeBEVPq,"Dua duanya sama cantik"
usYJaRkVFs,Tidakkkkkkkkkkkkkkkkkk
vGQ7xnEVPP,"10 November hari pahlawan"
vkblhCkVGX,"Aduh kalau mengingat masa lalu rasanya pingin ketawa hahahaahhahahaha"
vKbmnpkVHo,UPS..........
vlEUi5kVEK,"Siapa nih????"
vN7Oh4EVFF,"Santai bersama bro"
vP3cW9kVAz,"Happy Birthday"
vSlhyZEVLG,"Buapakku Hueroku"
w099aKEVHN,Idihhhhhhhhhhhhh
w4_YkGkVLU,"Selamat hari IBU, kalian udah ngucapin belum?"
yrhlQWEVDv,Pramuka
zHn6y2EVED,"Terus berjuang"
BAJg9VtR-yS," #fannypuuutri"
BHyQIFAhwjs,"Para siswa-siswi 12 besar di
SDN BARATA JAYA SBY #fannypuuutri"
BPKVn1BhIeF,"Kalo cari Temen tuh yang seperti Cermin...
Kita Bahagia,Dia ikut bahagia...
Kita Sedih,Dia juga ikut sedih... Jangan cari temen yang seperti duit,
Depan lain,belakang lain... #fannypuuutri"
BQnNjm_gsKt,"Kami masih bisa tersenyum .
.
.
.#fannypuuutri
.
.
:@disyah248"
BQVLCVxBwRC,"Bahagia itu ngga harus punya pacar
Kaya kita ini semuanya jomblo tapi kita merasa bahagia #fannypuuutri"
BRc-N9wgjZn,"Setidak nya kamu mengerti perasaan ku... (KUKER)
#fannypuuutri"
BRU5ttgg-gk,"Kita kok samaaa ya @vira_sevira250
#fannypuuutri"
BS4xUCuAfmZ,"Thx sipit @vira_sevira250"
BS8pZeJgZuI,"April yo;)"
BSA62i6Ah-d,"5Semprul 
:@aqeelaadindaputri"
BSj0RWVA7aT,"13 alhamdulillah"
BSV1Oa9A3Qm,"Dear Nathan"
BTI4G_aAV1Q,"Hari Kartini"
BUeKabJAVF_,"Alhamdulillah kalian ngga sia sia ya"
BUqVi_oAzjU,"-Mendapat piala adalah kebahagiaan
-Tapi di balik kebahagiaan pasti ada kerja keras yang di lakukan"
BOcFlvoAi9C,"Lakukan semuanya seperti dirimu sendiri, bukan seperti orang lain. 
.
.
.
.
Btw ini belum siap foto lho, tapi udah di foto aja "
BOgLJHXgG2A,"Cukup renang aja yang banyak gaya, kehidupan sehari hari jangan. 
.
.
.
.
Lagi DUMAMIKA nih.
'Duduk manis mikirin kamu' "
BOzR0I9AYTy,"Jangan pernah menunggu waktu yang tepat untuk melakukan suatu hal, karna waktu tak akan pernah tepat bagi mereka yang menunggu. 
.
.
.
.
Abaikan bibir manyun yang menggoda itu  "
BP1b8sqgiDT,"Kadang aku suka terharu
Allah tetap mengabulkan doaku seperti tidak perduli seribu dosa yang menyelimutiku. Entah harus malu atau terharu."
BP4jAiqAvzr,"Ada alasan kenapa difotonya duduk `biar pendeknya ngga keliatan~ "
BP7K1Rpg0Jp,"Hidup ini udah rumit.
Coba jangan mempersulit keadaan dengan cara menyalahkan orang lain bisa? "
BPypQkBAuN7,"B aja."
BPZwD8yAf8w,"Senyum memiliki dua arti. Yang pertama benar benar bahagia, yang kedua berusaha untuk menutupi kekecewaan. "
BQZnsYgg7Hl,"Untuk apa kita bersedih, sementara kita punya alasan lain untuk bahagia "
BR2sbbUB-jp,"Cinta itu ibarat angkot, rela nungguin orang orang dijalanan yang belum pasti mau naik~
#paithdaily .
.
.
Eits tapi jangan salah, semakin angkot nunggu lama semakin banyak penumpang yang naik. Haha"
BR7jf-tBljS,"Ketika seseorang menyakitimu lagi dan lagi anggap aja mereka sebuah amplas yg menggosok kamu, pada akhirnya kamu akan bersih mengkilap dan ia akan habis tak berguna.~DeddyCorbuzier~"
BR93wINhY2o,"Malu malu kucing boleh, malu maluin jangan "
BRApinQBIwL,"Selamat senin.
Semoga nasib mu tak seperti bendera yang di puja, di hormat, lalu di tarik ulur dan di tinggal sendirian "
BRpy3iKBuvW,"Coba hati bisa bersahabat dengan pikiran, mungkin pikiran bisa mengatur bagaimana perasaan "
BRw-jlNBDJx,"Melewati batas wajar~
#KalianSemuaSuciAkuPenuhDosa"
BRzXtMLhKZP,"Sendal jepit everywhere
.
.
.
.
.
[ps]: ga pendek ko cuma ga tinggi aja "
BSAnRJAhAaJ,"Jangankan nyembunyiin perasaan, orang yg bawa tempat sampah di belakang aku aja aku sembunyiin "
BSvB9ubh-s7,"Bohong itu gak boleh keseringan, nanti malah jadi lupa jujur.
#lfl #fff"
BSw7czghUPh,"Selamat sibuk menyenangkan diri sendiri. Karena ketika sibuk menyenangkan orang lain, seringnya dia yang gak tau diri. 
#lfl #fff"
BSz5bvmF5s_,"Hidup mah jangan dibikin rumit, gausah ngurusin hidup orang aja insya Allah barokah hidupnya"
BT3i5zthU4S,"Padahal udah berusaha keras biar senyumannya manis, eh tapi kok masih manisan omongan palsu kamu ya 
2/3"
BT3ivDUhO-L,"Benci sama orang jangan diumbar umbar, tiba tiba butuh kan gak lucu 
1/3"
BT3jADFhJnA,"Ini muka apa gorengan, kok berminyak 
3/3"
BTBYXL1h0_7,"Jangan menjelaskan tentang dirimu kepada siapapun, karna yg menyukaimu tidak butuh itu dan yg membencimupun tidak percaya itu~
#masasma #anaksekolahan #sman7kabtangerang 
#lfl #fff"
BTI3VEwh6o1,"Happy kartini's day 
#kartiniday #wanitatangguh #kebayamasakinihits #merahputih 
#lfl #fff"
BTWXvhLBSET,"Kalau kamu nggak suka begadang, biar aku yang suka kamu. Boycandra~
.
.
.
#lfl #fff"
BUbhrn3hVkK,"Please always think before you speak, because words can hurt!

#lfl #fff #likeforlike #followforfollow"
BUeGmiZhUqB,"
#lfl #fff"
BUjRbNQhsZZ,"Secangkir kopi tidak pernah memilih kepada siapa ia akan berbagi kepahitan, meski di tengah tegukan ia mendingin dan diterlantarkan.
#lfl #fff"
BUl13IRhvOI,"Hidup itu pilihan
Lurus ataupun berliku
Baik ataupun buruk
Hitam ataupun putih
Mencintai ataupun melupakan
#lfl #fff"
BUoZTiMBmAF,"Sok ah kumaha cek maneh wae 
#lfl #fff"
BUtmS61hZxw,"Asli belum siap 
.
.
.
Dibuang sayang 
#lfl #fff"
BHvf0-EARbm,".
Never
ignore
a
person
who
loves
and
cares
for
you,
because
one
day
you
may
realize
that
you’ve
lost
the
moon
while
counting
the
stars"
BL4o6K6ALNT,"People love you until they don’t need you anymore."
BLSPmjVA_Un,"Sedikit cemas banyak rindunya."
BMlvBsqgboi,"smafav brg"
BMoVCXfgwqd,"calon wanita sukses"
BPj1JB2gB_-,"“Aku senang ada mereka. Mereka adalah kawan-kawanku, barometerku, yang bisa membantuku menjalani kehidupan sebagai seorang remaja dimuka bumi. 
Serius, jika dunia ini luas, tapi sebenarnya sempit juga enggak apa-apa, asal dipenuhi oleh mereka.” —Dilan"
BTIpU37hk3W,"(((kalem sehari)))"
BEOIJ9SgnDD,"Follback nab"
BK0h12zD5S_,"Britdhay Kaka fherdyan sayang WYATB "
BKhRMuUDpLQ,Hitamputih~
BKhRrJoDlbZ,Kamis
BKhUWJDD3KR,Pink
BKo1wknju46,"Britdhay Ipar Wyatb"
BKrR0mZDRjY,"Selamat tanggal 23 Kaka Dandy,Kaka anty"
BKsdfIIDmQP,"Ila fadirubun
Taken by:ahyar hidayat raharusun"
BLdZDiwhZZD,"Teman yang paling konyol"
BLI533YBkdI,"Tft syg2"
BLK3rqrhYzD,Kk
BMgjpZThyHa,"Bt tau bt yg ksi ucp kamuka"
BMgNhk9h7Lm,"Iya iya tak secantik pacarmu"
BMjRMRIBqYg,"Tft sayang"
BNNofYFh5Lp,"Selamat hari guru"
BBW8g1HPhZx,"-ini (a)isya"
BBZoRYcvhZM,"-don't judge, lets pray"
BFgml4IPhWn,"maaf bu kita cuma mampir"
BFZc3RwPhQx,"when you need me, please remember if i always there beside you"
BG4WqmOvhVk,"sayang kamu aja, gamau yng laen "
BGOvTu1PhWO,"flashback itu indah"
BHpYoGljeAT,"kgn mi godok "
BINWGVujjFH,bo?œ??
BIxjRNBj3mz,"?yg suka php-in adekelas
?yg gabosen jomblo
?yg gmpang baper
?yg suka minta hotspot
?yg ngabisin kuota
?yg hobinya tidur
?yg sering ngutang
?yg suka stalker
?yg cita²nya jadi haters
?yg ngebet taken
?yg sok peka
?yg hobinya muterin royal
?yg suka ngepoin "
BJKykUUjtbr,"hai guru fisika"
BKViUpIDx2C,-tk
BLGZM3VD6cm,"alis oh alis"
BLvjrgcjVqk,"eh gamon"
BM3rGdTj_vE,kingun
BMlbRMBD7Ea,"alisnya digambar dulu -haka"
BNCCxGgDUKm,"bermain lah bersama teman, sebelum anda dipermainkan oleh teman "
BOEsjUzDyou,"semangat ber-UN"
BOKDUtkDPNZ,okeh
BQfZPy5D3Mb,huha
BT0QZ04g_MX,=
BThta55A80C,"jangan lupa besok un "
_8CimrvhVS,"-Aku cuma nutup mata, ga nutup hati
:@putrihaniefah"
BQkSextjtw3,"Duo gitaris"
BQkSwgRjRN-,"Bonekanya imut "
BQzdoIgjEhM,"Follow my friend, anaknya baik, imut + cantik (menurutku gak) :v  @melisasetiawati12"
BQze8ehjnr4,"Follow my friend anaknya gembul but cute  
@megananda34"
BQzZ5-TjUMZ,"Follow my friend, anaknya suka doraemon,jail, GJ,kuker
@angellcds25_ 
#delsoon"
BRGRa0yjAVC,"Selfie "
BRGRE68jz_-,"My Bestfriends "
BT85F8xjYCe,"The jokers ???? 
Code name :  #GJ#kuker#justforfun#abaikanygbelakang#"
BT85nx7DyWZ,"Too many selfies "
BT89hYUD3TL,"Barisan para kacamata :v

#ygbelakangbutuhbelaian:v"
BTIrR2mjK_G,DAB!!
BTIrz5GDWg6," is in the air"
BTIsGA-Du8v,"Happy Kartini Days "
BUJ-xEIj5yD,"LOVE "
BCj_ewXLykr,"New pin"
BCj_Q0FrykZ,"Pantang menyerah"
BCYiy2cryp1,"Slmt datang bulan maret semoga ada yg sepesial dibulan ini"
BCYjB3xryqY,"Invite pin ku yh. New pin. Thanks"
BE0hvZQLym0,"Bersama temen tuh mengasikkan menyenangkan. Pokoknya awesome thanks my best friends"
BE6HffSryjK,Hardiknas
BF2akPWrylU,"” The Pain Of Love Is thepain of being alive. it is aperpetual wound.”"
BF2Zp7Hryi5,"Mencobalah jadi dirimu sendiri..."
BFEby-yryg3,"Lupakan masa lalu buka lembaran baru."
BFF0lwiLys-,"Smk kesehatan citra merdeka"
BFFGG-CLyv8,"Inilah q dengan semua kekurangan ku #bahagia itu sederhana kok#"
BFIXE-_ryn0,"Selamat pagi semua yh. Saya dyah  febby bsk senin adalah hari pertama un Saya minta doanya yh kawan."
BFIXU7cLyoi,"Ya allah tatap u itu loh "
BFUMaZNrymv,Inilah
BG5DjFWryqA,Original
BGNyn-sryk3,"Kenangan terakhir kita *9c"
BGS3Ch5Lyvc,"Inilah kita. Selama tiga tahun selalu senang bersama,sedih, dan penuh canda tawa,tp kini Tinggal kenangan"
BGxNo6iryuJ,"Hidup tuh jgnlah selalu melihat atas,kadang lihatlah bawah"
BGxOCq1ryvg,"Inlilah diriku. Yg kadang kow benci,kau syng"
BGzmAb-Lylx,"Tanpa mu q bahagia ok"
BGzmrATLyn4,"Tersenyumlah saat kau menginggat ku karna saat itu q sgt merindukan mum mbehh. *basi omg kosong doang"
BHL78SWh1lt,"Inilah tingkah konyol kita berdua, dari kecil sampe skrng selalu bersama,beda starus tak masalah.. yg penting happy
#jawa tengah#klaten#thanks my sister#"
BHL8iefhalM,"Tak perlu mewah,serhana sudah bahagia ok"
BI3Ts5aAQWt,"Selamat pagi semua,, awali pagi hari mu dengan penuh smgt dan kebahagiaan 
Good morning bang (?)"
BIB-QiUh0jv,"Mksh buat semua.. Hari ke 2 mpls"
BIdDsKGAoda,"You can close your eyes to things you don’t want to see, but you can’t close your heart to things you don’t want to feel ”"
BIFQCPHB5HF,"Makasih buat kakak osis osmaja yg telah membimbing kami selama mpls 3 hari. Yg Penuh canda dan  tawa
#osmaja is the best#"
BIOtA0WBAZE,"Berada bersama kalian mengajarkan ku Aph arti persahabatan.. thanks walaupun kita beda sklh tetapi kita tetap bersama #hidayah#deby#smansaja#"
BIpQtlJgDRg,"Go follow naufal,  yg follow pasti lgsng Follback ok,, "
BIWRIlWhAn6,"Go follow yh.. yg follow langsung folback"
BJ9JnJegA8c,"Kita berlima aja bahagia,, apalagi satu kls..
#cfd #alun-alun klaten#mingguceria#tftkawan#hidayah#zulfaridha#shela#livia#"
BJC41K7AQ2T,"Semangat trs yh kawan kejar cita- cita mu banggakan ortu mu dan orng'"" yg kmu cinta.."
BJGvN34Ak58,"Salam pramuka (14 agustus 2016)
#upacarmemperingati hari pramuka#smanjat#"
BJMZmE3gOmp,"Dirgahayu indonesia ku yg ke - 71. Merdeka jalah selalu.
#Ptgspaduan#smansaja#sukses#"
BJNUTgXg_iz,"Paduan suara jaman smp#padus smp n 1tulung#3tahunpadus#essalung#"
BJo3Nu5g2Ck,"Bersama kalian mengajarkan ku aph arti kebersamaan itu... #me"
BJRXuJChSV0,"Selamat hari olahraga
#Smanjat#"
BJuHWSQAW0H,"Susah senang kita selalu bersama-sama# rosmanja#"
BJWyvwGh8xJ,"Merdeka,, majegan sepeda hias 
#Majeganjayaselalu#sepedasantai#sepedahias#MERDEKA#HUT ke 71"
BKCTSR_geye,"Kelemahan diriku adalah kelebihan sahabatku, kelebihan dariku adalah bagian dari kehebatan sahabatku.

2.Sahabat yang baik adalah orang yang sangat kita percayai dan membuat kita tenang bersamanya. Dia menjadi tempat berbagi kelelahan, berbagi kesedihan d"
BKJM7GDB7CA,"Inilah keseruan kls kita 10Asmanjat ,,, kalian luar biasa!
#Haornas #smansaja#tftkawan#kebersamaanituadalahsegala-galanya€"
BKxITSpgxrJ,"Hutan gergunung"
BLk5h99g4l2,"Inilah keseruan kls kita ,mana keseruan kls mu??? #senengbareng#gilabareng#kocakbareng#tftkawan10a#like#forlike#"
BMPxOWBAECP,Rosmanja
BBLtriun6ud,"The power of bersyukur #remo #remobolet #sanggarlestari #35 #scnm"
BBpIRPKH6mK,"#repost @zalfamellia
.
'Kami keluarga besar dari syawala sabrina putri mengucapkan mohon maaf lahir dan batin' #eh"
BBWRd4fn6qD,"#repost @mutiarafenina 
Formasi akhir"
BD4-HTDH6kY,#latepost
BDJ0j2LH6gk,"Invitasi Panahan Kota Yogyakarta Terbuka 2016"
BEPxeOoH6nP,"Sumpah ga pengen pisah
.
.
.
: @widiyanti_an"
BFP6Acjn6t2,"(2/3) .
.
.
.
.
.
.
: @widiyanti_an"
BGMlFAjH6ln,"Trimakasih untuk 1 tahun berharganya, trimakasih untuk kerjasamanya, trimakasih untuk solidaritasnya, trimakasih untuk suka dukanya, trimakasih untuk canda dan tawa nya, and thanks for everything. Bakal kangen kalian semua. Love you all 8E
.
.
.
.
.
: @wi"
BH6lk1_jyWF,".
.
.
.
 by: me"
BHgXf73j7pH,"Happy Eid Mubarak 1437H"
BHTLxI3jTB6,"'Bahagia adalah ketika kita lebih sering tersenyum, lebih berani bermimpi, lebih mudah tertawa, dan lebih banyak bersyukur.' - Merry Riana -
.
.
.
.
-taken by: @syawala"
BHUhQCxjDjv,"'You'll always have my shoulder when you cry'
.
.
.
.
.
#latepost #agakxkgnfia
-taken by: @syawala"
BHuJQHOjDzx,"Challenge Accepted @ninesiaaryandi @gemaputrialam"
BINGSFeDc-A,"'Juanda Archery Open 2k16'"
BJaVuwRDw0W,"M I S S "
BKA-IcLjj8E,#latepost
BKTJJabDMGb,"Eh dia lagi"
BLYp2t9ly9i,"H-21 #roadtopopda "
BMfQxNcF91w,"Fullteam #popda2016jatim"
BMgvC9-lV3m,"'one team, one dream'
Thanks God! 2 silver medal"
BMnmDMUF7Gw,"Kopi susu banget sama mereka"
BMoKrXml9xx,"You can count on me like 1 2 3 I'll be there"
BMoMReFlp2g,"Sama mereka lagi"
BMyo4ZaFDCV,"'Kalau gak bisa jadi atlet, ya jadi dokternya atlet -kakak'"
BNeGOHgFomo,"Rindu 'Team Rembes' "
BNEkLGalq17,"Berlatihlah memanah dan berkuda. Dan jika kalian memilih memanah, maka hal itu lebih baik daripada berkuda. (HR. Ahmad)"
BNJZDdHFfCz,'RINDU'
BOfIVHNFfF0,"Don't judge me till you know me and don't talk about me until you talk to me"
BQ7-Vzql_Jf,"Be who you are, not who the world wants you to be"
BQ7N5WQF6iN,"Tak perlu menjelaskan tentang dirimu pada siapapun, karena yang menyukaimu tak membutuhkannya, Dan yang membecimu tak akan mempercayainya. -Ali Bin Abi Thalib-"
BQfEULcFEkZ,"Aku tinggi"
BQfFhGQlwJm,"Habis disihir sama sebelah:'v"
BQfGjTNl9if,"Sama dia lagi-_-"
BRk_StXFuPn,"Terimakasih atas kunjungan anda, Raja Salman."
BSoH4COlwdg,...
BSoH9onlrjG,...
BTJO71fgjY3,"Ter- "
BTJQqTwA2t8,"Banyak hal yang bisa menjatuhkanmu. Tapi satu-satunya hal yang bisa menjatuhkanmu adalah sikapmu sendiri. Karena kecantikan dan kehormatan wanita tidak hanya ada pada parasnya, melainkan pada sikapnya. Selamat Hari Kartini"
BTJRH0fgv-G,"Ragamu mungkin sudah tak terlihat. Tetapi karya dan jasamu tetap terkenang sepanjang abad. Selamat Hari Kartini"
BUPO7biA90z,"Setiap pertemuan, pasti ada perpisahan. Terimakasih atas waktu dan kenangannya. See u on gaes

16-05-17"
BUPP58RgxZb,"I know I'm not alone."
BUPPQGog5eI,"Sukses selalu ((:
See u on "
BURb1OQAS4I,"Namanya juga hidup, jika ada hitam pasti ada putih. Jika ada kesedihan pasti ada kebahagiaan."
BURbFsIg9ZS,"apa liat liat?!"
BURcSbFAmYQ,"Bersenang senanglah hari ini, karena hari ini akan kita rindukan((: see u on gaess"
BGbEhNHCm46,"Jadi laki"" itu jangan takut item sekali kali main lah keluar rumah:)
#pesonalam #jalan2man"
BMEYbmXAXWc,"sekian terimakasih"
BNCAKXFgavh,"You are the best and I don't want to lose you"
BPwVppzA9ag,eehhmm
BQ5iIv0hiZH,"Nilai seorang lelaki bukan dari wajahnya yg handsome tapi dari cara dia menghormati perempuan:)"
BE-OR0BhzSF,"woluge dihati"
BGeD-1EBzSj,"This may be the last time we meet (1/3)"
BGgK29ohzck,"very lucky to meet with them(2/3)"
BGinFaQBzWj,"wardah cantiknya insya allah(3/3)"
BIOo8inA7bx,"Thx a lot (1/4)
.
.
.
@shequilabaqarizky"
BIOpp3XgjQo,"real friend not always with you but always support you(2/4)"
BIOqV0wAP8G,"kacamata by @azzrtssella & @ryannurrochman (3/4)"
BIOtA74gmil,"makasi ya satu tahunnya(4/4)"
BJKw2CFA_aU,Colourfull
BJpHcVbgtba,"@echaarfinia @sallbil_ @achmadfarhan31 1 @rhinoyp_"
BLQfeCyARFd,"miss ahong:( @gunturindra88"
BMntN8qgImb,"bingung caption nya apa:)"
BMqFLZTgxCD,"aku tinggii"
BNqJ0hLAi73,"pekerjaan yg nyenengin itu hobi yg dibayar -mbk nila"
BRknULWFc6W,"terima kasih raja salman udah ngeluwangin waktunya buat dtg ke smpn 35. we love u *btw raja salmannya nyempil"
BSP4iY3AxVK,"""Kembar ya mbak?"" Kata orang"
BAWYryAOxph,"Bendera 4"
BCpQTExOxin,"Bertengkar sama temen sampe kayak gini :v [#IVGcomedy]"
BDNc1LOuxkP,"Bareta 2k16"
BFoFKd_uxtG,"walaupun pulang gak bawa apa apa kita tetep semangat
PASDAGAMA SAKTI !!!!!
eagle force TERBANG!!! TERKAM!!! HANCURKAN!!!"
BFqh5_POxqj,"first figth of eagle force 2k15-2k16
#paskbra35"
BHBbsugAXC-,"Photo by @fikri_1119"
BIFlMiYgdFz,"Piala belgilir bareta"
BLWBwAmA_8v,"Gae jumat kreatif"
BMq68FaA278,"Baju udah doreng tapi handbandnya kok............... :v
#spegamamusic #rumahbirumusic  #bassist #drumer #guitaris #vokalis
#sovtdrinkband"
BNmKYCigbdc,"menunggu kepastian yang tak pasti

photo by @fikri_1119"
BOjgKLCAN23,"My black venom
#guitar #cutom #tylor"
BOqw18Ug8fr,"Marshmello : alone

Cover by : rafi

Masih ada missnya dikit...tapi harap maklum :v"
BQVDuK9g2-r,"Late post 
in @jakcloth  with @sovtdrink

#spegamamusic #rumahbirumusic #stayONmusic #sqiuerjazzbass #apxguitar #elcampmusic #jakclothroadtosby
#jakcloth"
BRLASp7FA4b,"Sore guys @spegamamusic mau ngadain event nih di loop station surabaya.......kalo mau tau siapa aja yang bakalan tampil stay tune aja di instagramnya spegama music
.
.
.
.
.
.
.
#spegamamusic #stayONmusic #elcampmusic #rumahbirumusic #loopstation #loop #e"
BSCvfffFzxk,"Temennya si bleki :v.........belom ada namanya :v
.
.
.
.
.
.
.
#spegamamusic #sovtdrink #guitar #cutomguitar #bandindie #stayONmusic #mucician #guitarist #ibanez #custom #acoustic"
BMnvYrYgVW_,"Suwon gae sak tahun e rekk..."
BNEbQHtjZ0k,"Aku akan selalu berusaha ada disetiap kamu membutuhkan aku, karna setiap detik yang aku punya sangat berharga buat kamu...... Setiap kalimat rindu yang kau ucapkan, semakin membuat hati ini merasakan betapa tulusnya cinta yg kau berikan...."
BSRDQdVjhBz,"Come back is real !!"
sgOqChxMp9,"Amsari's family"
BDfxWS8DN-Z,"Eciie sampek bawah"
BO83WqCFKqb,Swetty
BQe8LYTFhER,MD
BRYXAzyjns-,"Agaknya gk gena ya rek
@ftrda_ 
@dwiajeng_balqis
@safiratitta 
@_aiisya_
@fitriaanti_
#trillervideomuser #triller #trillerindonesia #trillergeneration #triller_id"
BSaIt2ODk69,"Sukses bareng ya rek"
BUB-ItXgatb,"Tutup dulu ya"
BUReTRoAfko,"Post ah biar ada notif"
BC_0yAEKHFt,"Tetep kek gini ya plend "
BD9oNNMKHG6,"Bukan anak hitz kak "
BDa1dXAKHH6,"Raine "
BDMwpR4KHHz,"Kau datang merubah segalanya "
BDPTZ1vKHE4,"Hy  Cantik dikit cekrek "
BG9hCkhqHM5,"Bahagianya kapan? Emang yang bener"" sayang, tulus, gak mandang apapun udah gak ada? "
BGhFQffqHA0,"Kalo emang seseorang inginin lo dihidupnya,maka jagan pernah kamu menyianyiakannya"
BGhGwQgKHFf,"Maaci 4juninya gengs"
BGzMPJyKHGt,"Best Mosh Family'77"
BHPsT4Jj_6n,Hihiw
BIWtAcUDYmh,"Hu andi manja:'v"
BJryTJaDbct,HaiHaiLebak
BJWmNhhDP2Z,"Jalan sehat"
BJzyzcqjhUA,"Hy September Slmt datang jugak bulan kelahiran Harapannya Lebih baek dari bulan-bulan sebelumnya #mukakumus"
BK0tAEyDios,"karna ada saatnya yang bener"" sayang berhenti berjuang
#adidassuperstar #topimasakini"
BKaQHmjDvoU,"tetep jadi yang terbaek buat aku dan teman"" ya jun,,aku sayang kamu lo kn seng dukur opo aku seng terlalu pendek"
BKDvHnqjq02,"Jangan datang pada hati seseorang apabila hanya sekedar memberi luka untuknya Wani mbaperi kudu wani nggandeng,Ojok mari mbaperi ditinggal ngunu ae"
BKeh_MwD_1B,"alhamdulilah 15 harapannya jadi lebih baik dari sebelumnya tambah tinggi tambah sukses kedepannya bareng sama kamu trus njing"
BKK8whCDiwO,"Lek dorong siap nglalikno de'e lapo nyedek'i aku Kan sakit kak"
BKxnpXFjFXI,"perasaan seseorang bisa berubah karna keadaan"
BKYIacGDy5d,"Aku iri ndelok kon mbek de'e "
BLdNuCoDBwV,"kadang tuhan mempertemukan bukan dipersatukan"
BLS9TgyDPwq,"nek kon nggolek seng sempurna,kon bakal kelangan seng bener-bener sayang nang kon"
BM_mkIWDkdt,"Di cintai oleh dia ku merasa sempurna{};*
#JarangPost
#BukanBerartiOff"
BNI0VOVjU-Z,".
.
.
.
.
.
NoBacotYa:'v"
BPbGavmjyA9,"Ayu? Sepurane duduk aku le"
BPbrD3jjkSe,"Laffyuu ya rekk{};**"
BPdq5S0DDTQ,"Alhamdullilah ya 20 yang pertama harapannya cukup sama kamu aja smpek ajal menjemput"
BPGvMt0j6bX,"Entah kenapa yang sering berjuang malah sering dikecawakan?:'v"
BPOr_0ijdpM,"I'am free sini deket{}:'v
.
.
.
.
#ayodeket #sinideket #berak #berakasik #dibikinasikaja #nobacot #gasahriwik"
BPZP-31Dbne,"Sukses uprakk bareng yaa"
BQb0Vc5D1lQ,"Saestu kulo ijen
IdLine: dewiiayu.
#aslisuroboyo #mangrovesurabaya #mangrove #hutanmangrove"
BQhArBclpEr,"Hyy guyss,mampir dulu ke olshopp kakak saya  dijamin murah, harga kantong pelajar ada banyak pilihan baju kekinian dan berbagai soflens
Cek Ig:@fashionwarnawarni
#fashionwarnawarni #bajumurah #hargakantongpelajar"
BQMWUvYDRUQ,"angine banter nggae aku nyaman,mosok kon seng jarene sayang aku gaisok nggae aku nyaman"
BQsC8Dvlu5e,"TryOut hari ini melahkan, tapi alhamdulilah sukses makasi temen sebelah,seeyuu yaa"
BQvEdUGl43d,"Jamannya yang MURAHAN diPRIORITASKAN yang BAIK"" diABAIKAN"
BQwk2anlugf,"Karna yang benar-benar sayang gabakal pergi tanpa alasan
#sendiriasik #berak  #tamansuroboyo #aslisuroboyo #ijenswante"
BQz3RvJFCp9,"De'e mek teko gae nyaman,terus lungo pas apene dipertahano
#usum #tumblersuroboyo #tumblersurabaya #pathdaily #fokusmodus #ijenswante #dibikinasikaja #sendiriasik"
BRunBZiliNZ,05
BRxuu_-lMC5,"Jangan pernah ada niatan buat pergi tanpa alasan, seperti mereka yang datang lalu pergi tanpa alasan karna aku sayang kamuu05"
BS0H80DFU7S,"Apapun perubahan pasanganmu hari ini, tetaplah buat dia bahagia memilikimu! Buatlah dia tetap pada rasa syukurnya bahwa Tuhan mendatangkanmu padanya!"
BS3n92nFwl2,"Ter- jan pernah bosen dengan sifat konyol aku makk -atutayangkamumak-"
BS8egcllAlM,"Adek ter- elepiyuu  hanya jarak saja yang memisahkan tapi sayangnya kakak ke kamu gapernah hilang kok"
BSCqq73lEu1,"Hanya orang bodoh yang menyia-nyiakan ketulusan demi mencari yang sempurna.
-plosondue-"
BSGZxW3Fzej,"konco koyok kon iku langka:'v seng kadang"" nggateli,seng kadang"" nggae ngguyu,sek kadang"" nggarai ngamuk:'v tetapi aku bersyukur isok ndue konco kyok kon seng isok diajak susah seneng bareng,ngerteni keadaan satu sama laen,isok ngelengkapi kekurangene kon"
BSz294clP3y,"Mending akon-akon bulpene konco, daripada pacare konco:v"
BTDCUT2Fdga,"Habede ayah semoga diberi kesehatan,diberi rejeki yang lancar maap ya belom bisa jadi yang terbaik buat ayah maap kalo aku sering ganuruttetep jadi yang terbaik buat keluarga ya yah,aku sayang ayah"
BTfV_y3lv7C,"Hanyalah orang bodoh yang menyia-nyiakan ketulusan(:"
BThwAGsllZA,"Mei? Sukses unbk! Dilancarkan dalam mengerjakan,lulus dengan nilai baik biar bisa masuk smkn10! -aminamin- Dapet penyemangat yang lebih baik:'v
-sukses bareng kawan saktol-
#kawansaktol #sukses #suksesun2017 #suksesunbk2017 #ijen #ijensante #sendiri"
BTIa2Fpld0h,"21april #2k16"
BTNsdULlFp-,"Munggah kene ae tak perjuangno,opo maneh awakmu
#aslisuroboyo #explorsurabaya #dolenenak #jembatanteyeng"
BTt5Jc2FOL0,"Ganteng itu ceweknya cumak Satu,kalo Lebih namanya itu Sok KeGantengan:v
#yogak #mlete #akugakngece #asli #asligendeng #pathdailystory #tumblrgirl #tumblrquotes #pathdailyindonesia #tumblrcinta"
